,price,beds,bedrooms,bathrooms,zipcode,neighbourhood,property_type,room_type,accommodates,guests_included,minimum_nights,instant_bookable
300,125.0,4,2.0,1.5,90039.0,Atwater Village,Bungalow,Entire home/apt,5,2,1,0
301,1000.0,4,3.0,2.0,90265.0,Malibu,House,Entire home/apt,6,1,2,0
302,35.0,4,1.0,8.0,90019.0,Mid-Wilshire,Hostel,Shared room,4,1,3,0
303,40.0,2,1.0,8.0,90019.0,Mid-Wilshire,Hostel,Shared room,2,1,3,0
304,58.0,1,1.0,1.0,91406.0,Lake Balboa,House,Private room,1,1,2,0
305,35.0,4,1.0,8.0,90019.0,West Adams,House,Shared room,4,1,3,0
306,89.0,3,1.0,1.0,90802.0,Long Beach,Apartment,Entire home/apt,2,1,3,1
307,185.0,1,1.0,,90038.0,Hollywood,Apartment,Entire home/apt,2,1,30,0
308,695.0,3,3.0,3.5,90038.0,Hollywood,House,Entire home/apt,6,6,30,0
309,695.0,4,4.0,3.5,90046.0,West Hollywood,House,Entire home/apt,8,6,30,0
310,100.0,1,1.0,1.0,90046.0,West Hollywood,Guesthouse,Entire home/apt,2,1,30,0
311,129.0,1,1.0,1.0,90277.0,Torrance,Apartment,Private room,1,1,30,0
312,361.0,7,2.0,2.0,90291.0,Venice,Apartment,Entire home/apt,7,6,30,0
313,189.0,3,2.0,1.0,90066.0,Venice,Bungalow,Entire home/apt,5,3,1,1
314,200.0,1,1.0,1.0,90292.0,Marina Del Rey,Apartment,Private room,2,1,1,0
315,80.0,1,1.0,1.0,90048.0,Mid-Wilshire,Guesthouse,Entire home/apt,2,1,7,0
316,116.0,1,0.0,1.0,90026.0,Echo Park,Apartment,Entire home/apt,2,2,31,0
317,65.0,1,1.0,8.0,90019.0,Mid-City,House,Private room,1,1,3,0
318,35.0,4,1.0,8.0,90019.0,Mid-City,House,Shared room,4,1,3,0
319,40.0,2,1.0,8.0,90019.0,Mid-Wilshire,House,Shared room,2,1,3,0
320,65.0,1,1.0,8.0,90019.0,Mid-Wilshire,House,Private room,1,1,3,0
321,35.0,4,1.0,8.0,90019.0,West Adams,Villa,Shared room,12,1,3,0
322,35.0,4,1.0,8.0,90019.0,Mid-Wilshire,House,Shared room,4,1,3,0
323,79.0,1,1.0,1.0,90291.0,Venice,House,Private room,2,1,2,0
324,94.0,2,1.0,1.0,90016.0,Mid-City,Guesthouse,Entire home/apt,3,2,3,1
325,285.0,2,2.0,1.0,90211.0,West Hollywood,Apartment,Entire home/apt,4,1,30,0
326,153.0,1,1.0,1.0,90059.0,South LA,House,Private room,2,1,1,0
327,145.0,1,1.0,1.0,90029.0,Silver Lake,Guesthouse,Entire home/apt,2,1,3,0
328,35.0,4,1.0,8.0,90019.0,Mid-Wilshire,House,Shared room,4,1,3,0
329,35.0,4,1.0,8.0,90019.0,Mid-Wilshire,House,Shared room,4,1,31,0
330,69.0,1,1.0,1.0,90039.0,Silver Lake,House,Private room,3,1,5,0
331,125.0,2,2.0,1.5,90008.0,South LA,House,Entire home/apt,4,2,3,0
332,98.0,1,1.0,1.0,90039.0,Silver Lake,Apartment,Entire home/apt,2,1,30,0
333,135.0,2,2.0,1.0,90061.0,Willowbrook,House,Entire home/apt,4,2,3,1
334,80.0,1,1.0,1.0,90025.0,West Los Angeles,Bungalow,Private room,1,1,30,0
335,147.0,3,3.0,2.0,90254.0,Hermosa Beach,House,Entire home/apt,6,4,30,1
336,115.0,3,2.0,1.0,90043.0,South LA,Apartment,Entire home/apt,5,5,30,1
337,175.0,3,2.0,1.0,90029.0,East Hollywood,Apartment,Entire home/apt,4,2,30,0
338,158.0,1,1.0,1.0,90292.0,Marina Del Rey,Bungalow,Entire home/apt,2,2,30,1
339,83.0,1,1.0,1.5,90291.0,Venice,House,Private room,1,1,1,1
340,375.0,2,1.0,0.0,91302.0,Topanga,Camper/RV,Entire home/apt,3,1,1,0
341,185.0,2,2.0,1.0,90291.0,Venice,Apartment,Entire home/apt,4,3,5,0
342,60.0,1,1.0,1.0,90048.0,Mid-Wilshire,Apartment,Private room,2,1,30,1
343,96.0,1,1.0,1.0,90046.0,Hollywood,House,Private room,2,2,1,0
344,79.0,1,1.0,1.0,91601.0,North Hollywood,Apartment,Private room,2,1,1,0
345,273.0,2,2.0,2.0,90048.0,Mid-Wilshire,House,Entire home/apt,6,4,2,0
346,100.0,2,2.0,1.0,90232.0,Culver City,House,Entire home/apt,4,3,3,0
347,1100.0,6,5.0,4.5,90402.0,Santa Monica,House,Entire home/apt,6,1,30,0
348,333.0,3,2.0,1.0,90291.0,Venice,House,Entire home/apt,8,6,1,1
349,280.0,0,2.0,1.0,90039.0,Atwater Village,House,Entire home/apt,3,3,30,0
350,425.0,2,2.0,2.0,90046.0,Bel Air/Beverly Crest,House,Entire home/apt,4,4,2,0
351,140.0,3,1.0,1.0,90068.0,Hollywood Hills,Guest suite,Entire home/apt,4,2,1,0
352,100.0,2,1.0,1.0,90046.0,West Hollywood,Farm stay,Entire home/apt,1,1,30,0
353,69.0,1,1.0,2.0,90046.0,Hollywood,Loft,Private room,1,1,2,0
354,999.0,7,4.0,2.5,90272.0,Pacific Palisades,House,Entire home/apt,16,9,30,0
355,799.0,6,6.0,3.5,90272.0,Pacific Palisades,House,Entire home/apt,16,11,21,1
356,799.0,0,5.0,3.5,90272.0,Pacific Palisades,House,Entire home/apt,16,1,30,0
357,1000.0,8,4.0,2.5,90272.0,Pacific Palisades,House,Entire home/apt,16,15,2,0
358,117.0,1,1.0,1.0,90019.0,Mid-Wilshire,Apartment,Entire home/apt,2,2,30,0
359,150.0,1,1.0,1.0,90403.0,Santa Monica,Apartment,Entire home/apt,2,1,31,0
360,240.0,2,2.0,2.0,90029.0,Silver Lake,Loft,Entire home/apt,4,4,30,0
361,125.0,1,1.0,1.0,90004.0,Mid-Wilshire,Cabin,Entire home/apt,2,1,1,0
362,58.0,1,1.0,1.0,90035.0,Mid-Wilshire,House,Private room,1,1,31,0
363,121.0,2,1.0,1.0,90245.0,Westchester/Playa Del Rey,Guesthouse,Entire home/apt,4,1,2,0
364,58.0,1,1.0,2.0,90036.0,Mid-Wilshire,Apartment,Private room,2,1,2,1
365,38.0,1,1.0,1.0,90048.0,West Hollywood,Apartment,Shared room,1,1,30,0
366,98.0,1,1.0,1.0,90803.0,Long Beach,House,Private room,2,1,2,1
367,62.0,1,1.0,1.5,90803.0,Long Beach,Apartment,Private room,2,2,3,1
368,450.0,3,3.0,4.0,90291.0,Venice,House,Entire home/apt,8,6,3,1
369,130.0,1,1.0,1.0,90026.0,Echo Park,Apartment,Entire home/apt,3,1,30,1
370,129.0,1,1.0,1.0,90069.0,West Hollywood,Apartment,Entire home/apt,1,1,7,0
371,75.0,1,1.0,1.5,91104.0,Pasadena,House,Private room,2,1,2,1
372,58.0,1,1.0,1.5,90745.0,Carson,House,Private room,2,1,3,0
373,155.0,2,2.0,1.5,90026.0,Echo Park,Apartment,Entire home/apt,4,4,31,0
374,750.0,4,3.0,3.0,90265.0,Malibu,House,Entire home/apt,6,6,3,0
375,100.0,1,1.0,1.0,90026.0,Echo Park,Guest suite,Entire home/apt,2,1,30,0
376,85.0,1,1.0,1.0,90069.0,West Hollywood,Condominium,Private room,2,1,2,0
377,125.0,1,1.0,1.0,90046.0,Hollywood,Apartment,Entire home/apt,2,1,30,0
378,70.0,1,1.0,1.0,90302.0,Inglewood,House,Private room,2,1,1,0
379,70.0,1,1.0,1.0,91403.0,Sherman Oaks,Apartment,Private room,2,1,2,0
380,319.0,1,2.0,2.0,90291.0,Venice,Apartment,Entire home/apt,4,1,30,1
381,69.0,1,0.0,1.0,90026.0,Echo Park,House,Entire home/apt,2,2,31,0
382,75.0,1,1.0,1.0,90005.0,Mid-Wilshire,House,Private room,1,1,32,0
383,350.0,2,2.0,1.5,90026.0,Silver Lake,Apartment,Entire home/apt,3,1,6,0
384,120.0,2,2.0,2.0,90027.0,Hollywood,Apartment,Entire home/apt,3,3,30,0
385,105.0,1,1.0,1.0,90254.0,Hermosa Beach,Guest suite,Private room,2,2,3,1
386,250.0,2,2.0,2.0,90066.0,Mar Vista,House,Entire home/apt,2,1,30,0
387,175.0,3,2.0,2.0,90036.0,Mid-Wilshire,Apartment,Entire home/apt,3,1,7,0
388,350.0,8,4.0,3.0,90046.0,West Hollywood,House,Entire home/apt,16,6,2,1
389,70.0,1,1.0,1.0,90028.0,Hollywood,Apartment,Entire home/apt,2,1,30,1
390,190.0,1,1.0,1.0,90290.0,Topanga,House,Entire home/apt,2,1,1,0
391,58.0,1,1.0,1.0,90012.0,Downtown,Loft,Private room,1,1,1,1
392,125.0,0,1.0,1.0,90028.0,Hollywood,House,Entire home/apt,2,2,2,0
393,525.0,3,1.0,1.0,90405.0,Santa Monica,House,Entire home/apt,3,2,3,0
394,150.0,2,1.0,1.0,90210.0,Beverly Hills,Guesthouse,Entire home/apt,3,2,7,1
395,85.0,2,1.0,1.0,90065.0,Glendale,House,Entire home/apt,4,2,2,0
396,35.0,4,1.0,8.0,90019.0,Mid-Wilshire,House,Shared room,4,1,3,0
397,139.0,1,0.0,1.0,90066.0,Del Rey,Guesthouse,Entire home/apt,3,2,1,0
398,100.0,1,1.0,1.0,90046.0,West Hollywood,Guesthouse,Entire home/apt,1,1,30,0
399,79.0,1,1.0,1.0,91367.0,Woodland Hills/Warner Center,Apartment,Entire home/apt,2,2,3,0
400,275.0,2,1.0,1.0,90291.0,Venice,Bungalow,Entire home/apt,3,2,2,0
401,115.0,1,1.0,1.0,90026.0,Echo Park,Apartment,Entire home/apt,2,1,6,0
402,35.0,4,1.0,8.0,90019.0,West Adams,House,Shared room,4,1,3,0
403,35.0,4,1.0,8.0,90019.0,Mid-Wilshire,House,Shared room,4,1,3,0
404,89.0,1,1.0,,90036.0,Mid-Wilshire,Apartment,Private room,2,1,2,0
405,240.0,1,0.0,1.0,90291.0,Venice,Apartment,Entire home/apt,2,1,31,0
406,85.0,1,1.0,1.0,90019.0,Mid-Wilshire,Apartment,Entire home/apt,2,1,90,0
407,495.0,2,2.0,2.0,90046.0,Hollywood Hills,House,Entire home/apt,6,3,2,1
408,55.0,1,1.0,,91724.0,Covina,House,Private room,1,1,1,0
409,90.0,2,1.0,1.0,91107.0,Pasadena,House,Private room,2,1,30,0
410,40.0,1,1.0,1.0,90026.0,Silver Lake,Apartment,Private room,1,1,30,0
411,130.0,1,1.0,1.0,90026.0,Echo Park,Cabin,Entire home/apt,2,1,2,0
412,55.0,2,1.0,1.0,91748.0,,Apartment,Private room,3,1,2,0
413,75.0,1,1.0,1.0,91403.0,Sherman Oaks,Apartment,Private room,2,1,180,0
414,180.0,1,1.0,1.0,90026.0,Silver Lake,Apartment,Entire home/apt,2,1,7,0
415,119.0,1,0.0,1.0,90291.0,Venice,Guest suite,Entire home/apt,2,2,1,1
416,95.0,1,1.0,1.5,90405.0,Santa Monica,Apartment,Private room,1,1,3,0
417,5000.0,11,7.0,7.5,90265.0,Malibu,House,Entire home/apt,12,1,3,0
418,150.0,0,2.0,2.0,90291.0,Venice,Cottage,Entire home/apt,4,4,61,1
419,68.0,1,1.0,1.0,90039.0,Silver Lake,House,Private room,2,1,5,0
420,89.0,1,0.0,1.0,90291.0,Venice,Guest suite,Entire home/apt,1,1,1,1
421,150.0,1,1.0,1.0,90026.0,Silver Lake,Apartment,Entire home/apt,2,2,30,0
422,100.0,1,0.0,1.0,90046.0,West Hollywood,Guesthouse,Entire home/apt,2,1,7,0
423,135.0,2,1.0,1.0,90028.0,Hollywood,Apartment,Entire home/apt,4,2,5,1
424,209.0,2,1.0,1.0,90272.0,Pacific Palisades,Guesthouse,Entire home/apt,4,1,2,0
425,125.0,2,2.0,1.0,90803.0,Long Beach,Guesthouse,Entire home/apt,4,4,3,1
426,125.0,0,3.0,2.5,90803.0,Long Beach,House,Private room,6,2,1,0
427,75.0,1,1.0,1.0,90048.0,West Hollywood,Apartment,Private room,2,1,2,0
428,160.0,2,1.0,1.0,90291.0,Venice,Guest suite,Entire home/apt,3,2,30,0
429,65.0,1,1.0,0.0,90290.0,Topanga,Apartment,Entire home/apt,2,2,1,1
430,100.0,1,1.0,,90230.0,Culver City,Apartment,Private room,1,1,1,0
431,90.0,1,1.0,1.0,90290.0,Topanga,Apartment,Entire home/apt,2,2,1,1
432,75.0,1,1.0,1.0,91030.0,South Pasadena,House,Private room,1,1,2,0
433,450.0,5,3.0,3.0,91367.0,Woodland Hills/Warner Center,House,Entire home/apt,6,1,7,0
434,350.0,1,1.0,1.0,90290.0,Topanga,House,Entire home/apt,2,2,14,0
435,40.0,2,1.0,1.0,90056.0,Culver City,Condominium,Private room,2,1,30,0
436,155.0,1,1.0,1.0,90210.0,Beverly Hills,Guesthouse,Entire home/apt,2,1,1,1
437,91.0,1,1.0,1.0,90803.0,Long Beach,House,Private room,2,2,2,1
438,155.0,5,2.0,1.0,90028.0,Hollywood,Apartment,Entire home/apt,6,4,5,1
439,325.0,3,3.0,2.5,90254.0,Hermosa Beach,House,Entire home/apt,6,4,30,0
440,90.0,1,1.0,1.0,90069.0,West Hollywood,Apartment,Entire home/apt,2,1,30,0
441,85.0,1,1.0,2.0,90068.0,Hollywood,Apartment,Private room,2,1,5,0
442,99.0,1,1.0,1.0,90027.0,Hollywood,Apartment,Entire home/apt,3,2,4,0
443,119.0,1,1.0,1.0,90039.0,Silver Lake,House,Entire home/apt,2,1,2,1
444,88.0,1,1.0,1.0,91011.0,La Canada Flintridge,House,Private room,2,2,2,1
445,50.0,1,1.0,1.0,90042.0,Highland Park,Bungalow,Private room,1,1,2,0
446,115.0,3,2.0,2.0,90017.0,Downtown,Apartment,Entire home/apt,4,1,30,0
447,145.0,1,1.0,1.0,90266.0,Manhattan Beach,House,Entire home/apt,1,1,31,0
448,69.0,1,1.0,1.5,90066.0,Mar Vista,House,Private room,2,1,2,1
449,75.0,2,1.0,1.0,91403.0,Sherman Oaks,House,Entire home/apt,2,2,3,0
450,65.0,1,1.0,1.0,90066.0,Del Rey,House,Private room,2,2,3,1
451,60.0,1,1.0,1.0,90066.0,Mar Vista,House,Private room,3,2,3,0
452,300.0,6,3.0,1.5,90026.0,Echo Park,Apartment,Entire home/apt,10,8,30,1
453,125.0,1,1.0,1.0,90803.0,Long Beach,House,Private room,2,2,2,1
454,84.0,1,1.0,1.0,90068.0,Hollywood,House,Private room,2,1,1,0
455,180.0,3,3.0,2.0,90291.0,Venice,House,Entire home/apt,6,1,30,0
456,179.0,3,2.0,1.0,90291.0,Venice,Apartment,Entire home/apt,6,4,31,1
457,129.0,3,3.0,1.0,91364.0,Woodland Hills/Warner Center,House,Entire home/apt,5,1,7,0
458,77.0,1,1.0,1.0,90025.0,West Los Angeles,Condominium,Private room,1,1,10,0
459,150.0,2,2.0,2.0,90292.0,Marina Del Rey,Apartment,Entire home/apt,5,4,30,1
460,125.0,1,1.0,1.0,90046.0,West Hollywood,Apartment,Entire home/apt,2,1,7,1
461,50.0,1,1.0,1.0,91206.0,Glendale,House,Private room,1,1,7,0
462,199.0,2,1.0,1.0,90291.0,Venice,Apartment,Entire home/apt,4,2,30,1
463,550.0,6,4.0,2.0,90049.0,Brentwood,House,Entire home/apt,8,8,5,0
464,1000.0,8,4.0,4.5,90077.0,Bel Air/Beverly Crest,Treehouse,Entire home/apt,12,10,31,0
465,125.0,1,1.0,1.0,90066.0,Mar Vista,Guesthouse,Entire home/apt,2,1,30,1
466,108.0,1,1.0,1.0,90046.0,West Hollywood,Apartment,Entire home/apt,3,1,30,0
467,350.0,3,3.0,2.0,90291.0,Venice,House,Entire home/apt,7,1,3,0
468,65.0,1,1.0,1.0,90302.0,Inglewood,House,Private room,2,1,1,0
469,111.0,1,2.0,1.0,90036.0,Mid-Wilshire,House,Private room,2,2,4,0
470,81.0,1,1.0,1.0,90291.0,Venice,Townhouse,Private room,2,1,3,0
471,85.0,1,1.0,1.5,91304.0,Canoga Park,House,Private room,4,1,1,1
472,130.0,1,0.0,1.0,90013.0,Downtown,Loft,Entire home/apt,3,2,30,0
473,148.0,2,2.0,1.5,90404.0,Santa Monica,Other,Entire home/apt,4,1,31,0
474,86.0,1,0.0,0.5,90038.0,Hollywood,Apartment,Entire home/apt,2,1,30,0
475,280.0,4,2.0,2.0,90065.0,Eagle Rock,House,Entire home/apt,6,4,4,0
476,135.0,2,0.0,1.0,90068.0,Hollywood Hills,Guest suite,Entire home/apt,2,2,1,0
477,420.0,7,3.0,3.0,90068.0,Hollywood Hills,Guesthouse,Entire home/apt,9,5,1,0
478,585.0,4,4.0,3.5,90290.0,Topanga,House,Entire home/apt,8,1,5,0
479,60.0,1,1.0,1.0,91406.0,Lake Balboa,Apartment,Entire home/apt,3,2,30,1
480,375.0,3,3.0,1.0,90291.0,Venice,House,Entire home/apt,6,6,2,0
481,95.0,1,1.0,1.5,90290.0,Topanga,Cottage,Entire home/apt,2,1,2,1
482,230.0,1,1.0,1.0,90291.0,Venice,Apartment,Entire home/apt,2,1,30,0
483,115.0,1,1.0,1.0,90026.0,Silver Lake,Apartment,Entire home/apt,3,2,30,0
484,245.0,5,4.0,2.5,91020.0,Glendale,House,Entire home/apt,8,1,1,0
485,120.0,1,1.0,1.0,90405.0,Santa Monica,House,Private room,2,2,2,1
486,199.0,2,2.0,1.0,90291.0,Venice,House,Entire home/apt,3,3,2,0
487,195.0,3,3.0,2.0,90026.0,Echo Park,Bungalow,Entire home/apt,6,4,30,0
488,200.0,1,1.0,1.0,90265.0,Malibu,House,Private room,4,2,2,1
489,170.0,2,0.0,1.0,90004.0,Mid-Wilshire,Guesthouse,Entire home/apt,3,1,1,0
490,169.0,3,2.0,1.0,90291.0,Venice,Guesthouse,Entire home/apt,5,4,30,0
491,99.0,0,1.0,1.0,90405.0,Santa Monica,Apartment,Entire home/apt,2,1,31,0
492,65.0,2,1.0,2.0,90005.0,Mid-Wilshire,Apartment,Private room,3,2,30,0
493,45.0,1,1.0,2.0,90010.0,Mid-Wilshire,Apartment,Private room,2,1,30,0
494,59.0,2,1.0,2.0,90005.0,Mid-Wilshire,Apartment,Private room,3,2,2,0
495,120.0,1,1.0,1.0,90291.0,Venice,Townhouse,Private room,2,1,2,0
496,115.0,1,1.0,1.0,90013.0,Downtown,Loft,Entire home/apt,2,1,3,0
497,240.0,1,1.0,1.0,90291.0,Venice,Guesthouse,Entire home/apt,2,1,31,0
498,169.0,3,2.0,2.0,90403.0,Santa Monica,Condominium,Entire home/apt,8,4,30,0
499,69.0,1,1.0,2.0,91505.0,Burbank,House,Private room,2,1,2,0
500,399.0,4,3.0,2.5,90004.0,Mid-Wilshire,House,Entire home/apt,5,5,4,0
501,85.0,1,1.0,1.5,90027.0,Hollywood,House,Private room,2,1,1,1
502,80.0,1,1.0,1.0,90403.0,Brentwood,Apartment,Entire home/apt,1,1,31,0
503,84.0,1,1.0,1.0,90036.0,Mid-Wilshire,Apartment,Private room,2,2,2,0
504,120.0,1,1.0,1.0,90291.0,Venice,House,Private room,2,1,1,0
505,65.0,1,1.0,3.5,90028.0,Hollywood,Hostel,Private room,2,2,1,0
506,110.0,1,1.0,1.0,90245.0,El Segundo,Guest suite,Entire home/apt,2,1,2,0
507,180.0,0,1.0,1.0,90026.0,Silver Lake,Apartment,Entire home/apt,2,1,7,0
508,400.0,4,4.0,3.5,90069.0,West Hollywood,House,Entire home/apt,6,6,30,0
509,120.0,1,1.0,1.0,90291.0,Venice,Apartment,Entire home/apt,3,2,30,0
510,350.0,5,3.0,2.0,90405.0,Santa Monica,Guesthouse,Entire home/apt,5,1,3,0
511,62.0,1,1.0,1.5,90291.0,Venice,House,Shared room,1,1,2,1
512,199.0,4,2.0,1.0,90042.0,Highland Park,House,Entire home/apt,5,6,2,1
513,100.0,1,1.0,1.0,90046.0,Hollywood,Apartment,Private room,2,1,30,0
514,115.0,2,2.0,1.0,90019.0,Mid-Wilshire,Apartment,Entire home/apt,2,2,30,1
515,62.0,1,1.0,1.5,90745.0,Carson,House,Private room,3,1,3,1
516,160.0,4,3.0,2.5,90403.0,Santa Monica,Apartment,Entire home/apt,8,4,30,0
517,116.0,1,1.0,1.0,90026.0,Echo Park,Guest suite,Entire home/apt,2,2,31,1
518,189.0,4,3.0,3.0,90403.0,Santa Monica,Apartment,Entire home/apt,9,4,30,0
519,65.0,1,1.0,1.0,90066.0,Del Rey,Apartment,Entire home/apt,2,2,30,0
520,85.0,0,1.0,1.5,91316.0,Encino,House,Private room,2,1,1,1
521,79.0,1,1.0,1.0,90291.0,Venice,Guest suite,Private room,2,2,2,1
522,70.0,1,1.0,1.0,91423.0,Sherman Oaks,House,Private room,2,1,3,0
523,95.0,1,1.0,1.0,90029.0,Hollywood,Guesthouse,Private room,2,2,3,0
524,135.0,1,1.0,1.0,90405.0,Santa Monica,House,Private room,2,1,2,1
525,400.0,3,2.0,2.5,90064.0,Westside,House,Entire home/apt,6,1,4,0
526,48.0,2,1.0,2.0,90010.0,Mid-Wilshire,Apartment,Private room,2,2,1,0
527,250.0,3,3.0,2.0,90068.0,Hollywood Hills,House,Entire home/apt,3,3,4,0
528,215.0,3,3.0,1.5,90066.0,Del Rey,House,Entire home/apt,6,4,3,0
529,110.0,2,1.0,1.0,90042.0,Highland Park,House,Entire home/apt,2,2,3,0
530,91.0,1,1.0,1.0,90029.0,Hollywood,Apartment,Entire home/apt,2,1,30,1
531,2000.0,8,4.0,3.5,90254.0,Hermosa Beach,House,Entire home/apt,14,1,1,0
532,80.0,1,1.0,1.0,91316.0,Encino,House,Private room,2,1,7,0
533,2140.0,4,4.0,4.5,90210.0,Bel Air/Beverly Crest,Villa,Entire home/apt,8,1,1,0
534,2000.0,6,5.0,3.5,,Malibu,House,Entire home/apt,10,1,3,0
535,180.0,3,2.0,1.0,90405.0,Santa Monica,Bungalow,Entire home/apt,4,4,30,0
536,90.0,1,1.0,1.0,90036.0,Mid-Wilshire,Apartment,Entire home/apt,3,1,3,0
537,108.0,1,1.0,1.5,90291.0,Venice,House,Private room,2,2,1,1
538,199.0,1,1.0,1.0,90291.0,Venice,Condominium,Entire home/apt,3,2,4,0
539,320.0,4,3.0,2.5,90292.0,Marina Del Rey,Apartment,Entire home/apt,7,1,30,0
540,95.0,1,1.0,1.0,90020.0,Mid-Wilshire,House,Private room,1,1,2,0
541,109.0,1,1.0,1.0,90291.0,Venice,Guesthouse,Entire home/apt,2,1,3,1
542,470.0,3,3.0,2.0,90020.0,Mid-Wilshire,House,Entire home/apt,10,4,2,0
543,425.0,6,3.0,2.0,90265.0,Malibu,House,Entire home/apt,8,5,2,0
544,500.0,6,4.0,2.0,,Westchester/Playa Del Rey,Condominium,Entire home/apt,8,6,31,1
545,400.0,5,3.0,2.0,90068.0,Hollywood,Villa,Entire home/apt,6,4,10,0
546,269.0,2,2.0,2.0,90291.0,Venice,House,Entire home/apt,2,2,31,0
547,300.0,4,1.0,1.0,90291.0,Venice,Cottage,Entire home/apt,6,1,30,0
548,590.0,5,4.0,3.0,90046.0,Hollywood,House,Entire home/apt,8,4,3,0
549,120.0,3,2.0,1.0,91406.0,Lake Balboa,Guesthouse,Entire home/apt,6,2,2,1
550,50.0,2,1.0,1.0,91104.0,Pasadena,House,Private room,3,1,3,0
551,200.0,1,0.0,1.0,90291.0,Venice,House,Entire home/apt,2,1,30,0
552,285.0,5,4.0,3.5,91604.0,Studio City,House,Entire home/apt,7,1,30,0
553,330.0,4,4.0,3.0,,Long Beach,House,Entire home/apt,9,9,30,0
554,125.0,2,0.0,1.0,90068.0,Hollywood,Guest suite,Entire home/apt,4,2,1,0
555,190.0,1,2.0,1.0,90210.0,Beverly Hills,Guesthouse,Entire home/apt,4,4,7,0
556,59.0,2,1.0,1.0,90601.0,Whittier,House,Private room,3,1,2,0
557,1500.0,4,4.0,5.0,90210.0,Bel Air/Beverly Crest,Villa,Entire home/apt,8,8,7,0
558,42.0,1,1.0,0.5,90066.0,Mar Vista,House,Private room,1,1,14,0
559,80.0,1,1.0,1.0,90066.0,Mar Vista,Guesthouse,Private room,1,1,14,0
560,610.0,3,3.0,3.0,90291.0,Venice,Townhouse,Entire home/apt,6,6,3,0
561,38.0,1,1.0,1.0,91367.0,Woodland Hills/Warner Center,House,Private room,1,1,7,0
562,129.0,2,0.0,1.0,90066.0,Culver City,Guesthouse,Entire home/apt,3,3,2,0
563,85.0,2,1.0,2.0,93543.0,,House,Private room,6,1,1,0
564,400.0,9,3.0,2.5,91364.0,Woodland Hills/Warner Center,House,Entire home/apt,10,8,3,0
565,75.0,3,1.0,1.0,90035.0,South Robertson,House,Private room,4,1,30,0
566,220.0,2,2.0,2.0,90291.0,Venice,Bungalow,Entire home/apt,5,4,1,0
567,195.0,2,1.0,1.0,,Topanga,Guesthouse,Entire home/apt,4,2,7,1
568,175.0,2,2.0,1.5,90026.0,Echo Park,House,Entire home/apt,4,3,31,1
569,125.0,1,1.0,1.0,90039.0,Echo Park,House,Private room,2,1,2,0
570,83.0,1,1.0,1.0,90813.0,Long Beach,House,Private room,2,2,2,1
571,275.0,3,2.0,2.0,90046.0,Hollywood,House,Entire home/apt,5,5,30,0
572,289.0,3,2.0,2.0,90046.0,Hollywood,House,Entire home/apt,5,5,30,0
573,219.0,2,2.0,1.0,90803.0,Long Beach,House,Entire home/apt,5,5,3,0
574,85.0,1,1.0,1.0,90031.0,Lincoln Heights,Loft,Entire home/apt,2,1,1,0
575,65.0,1,1.0,1.0,90278.0,Redondo Beach,House,Private room,2,1,1,0
576,500.0,5,4.0,3.0,,Santa Monica,House,Private room,6,1,5,0
577,135.0,3,2.0,1.5,90031.0,Lincoln Heights,Apartment,Entire home/apt,4,4,30,1
578,60.0,1,1.0,1.0,90026.0,Echo Park,House,Private room,2,1,1,0
579,240.0,3,2.0,2.0,90254.0,Hermosa Beach,Condominium,Entire home/apt,8,1,28,1
580,310.0,2,2.0,1.0,90291.0,Venice,House,Entire home/apt,4,1,30,1
581,87.0,1,1.0,1.0,90046.0,Hollywood,Bed and breakfast,Private room,2,1,1,0
582,99.0,1,1.0,1.0,90066.0,Del Rey,Apartment,Entire home/apt,2,1,5,0
583,115.0,2,2.0,1.0,90039.0,Echo Park,House,Entire home/apt,4,2,7,0
584,85.0,3,2.0,1.5,91801.0,Alhambra,Condominium,Entire home/apt,5,3,15,0
585,95.0,1,1.0,1.0,90026.0,Echo Park,House,Entire home/apt,2,1,7,0
586,97.0,1,1.0,1.0,90027.0,Hollywood,Apartment,Entire home/apt,2,1,30,0
587,125.0,1,1.0,1.0,90291.0,Venice,Bungalow,Entire home/apt,2,1,30,1
588,695.0,5,3.0,3.0,90004.0,Mid-Wilshire,House,Entire home/apt,6,5,2,0
589,105.0,1,1.0,1.0,90068.0,Hollywood,Apartment,Entire home/apt,2,1,2,1
590,46.0,1,1.0,1.0,90046.0,Laurel Canyon,House,Private room,1,1,7,1
591,299.0,2,2.0,2.5,90046.0,Laurel Canyon,House,Entire home/apt,6,4,3,0
592,170.0,2,1.0,1.0,90068.0,Hollywood Hills,Guest suite,Entire home/apt,3,2,3,0
593,499.0,3,3.0,2.5,90039.0,Silver Lake,House,Entire home/apt,6,3,3,0
594,55.0,1,1.0,1.0,90008.0,South LA,Bungalow,Private room,2,1,2,0
595,125.0,1,0.0,1.0,90290.0,Topanga,Guest suite,Entire home/apt,3,1,2,1
596,160.0,2,1.0,2.0,90027.0,Los Feliz,House,Entire home/apt,4,1,1,0
597,450.0,3,3.0,2.5,90068.0,Hollywood,House,Entire home/apt,6,1,5,0
598,275.0,2,2.0,1.0,90028.0,Hollywood,House,Entire home/apt,4,1,3,0
599,135.0,2,1.0,1.0,90046.0,West Hollywood,Apartment,Entire home/apt,4,1,30,1
600,39.0,1,1.0,1.0,90404.0,Santa Monica,Apartment,Private room,1,1,30,0
